Zeitstempel,Produkt_Code,SDO_ID,Windgeschwindigkeit,Qualitaet_Niveau,Qualitaet_Byte,Leistung
201907230300,F_MN003,1346,7.9,4,10,353.7
201907230400,F_MN003,1346,7.8,4,10,362.9
201907230500,F_MN003,1346,8.0,4,10,334.9
201907230600,F_MN003,1346,6.7,4,10,363.5
201907230700,F_MN003,1346,5.3,4,10,358.8
201907230800,F_MN003,1346,6.0,4,10,387.8
201907230900,F_MN003,1346,7.0,4,10,404.7
201907231000,F_MN003,1346,5.5,4,10,396.5
201907231100,F_MN003,1346,4.5,4,10,379.9
201907231200,F_MN003,1346,3.9,4,10,362.0
201907231300,F_MN003,1346,3.4,4,10,362.0
201907231400,F_MN003,1346,3.0,4,10,319.8
201907231500,F_MN003,1346,2.8,4,10,224.4
201907231600,F_MN003,1346,1.8,4,10,172.6
201907231700,F_MN003,1346,1.7,4,10,172.6
201907231800,F_MN003,1346,1.5,4,10,144.0
201907231900,F_MN003,1346,2.1,4,10,178.1
201907232000,F_MN003,1346,5.3,4,10,188.1
201907232100,F_MN003,1346,5.3,4,10,105.3
201907232200,F_MN003,1346,4.2,4,10,105.3
201907232300,F_MN003,1346,3.7,4,10,125.9
201907240000,F_MN003,1346,3.7,4,10,172.6
201907240100,F_MN003,1346,3.2,4,10,239.4
201907240200,F_MN003,1346,2.1,4,10,230.4
201907240300,F_MN003,1346,3.9,4,10,282.6
201907240400,F_MN003,1346,5.2,4,10,282.6
201907240500,F_MN003,1346,5.4,4,10,323.3
201907240600,F_MN003,1346,5.7,4,10,412.7
201907240700,F_MN003,1346,6.0,4,10,403.6
201907240800,F_MN003,1346,4.8,4,10,435.7
201907240900,F_MN003,1346,5.3,4,10,510.6
201907241000,F_MN003,1346,5.7,4,10,559.7
201907241100,F_MN003,1346,5.9,4,10,629.6
201907241200,F_MN003,1346,5.8,4,10,585.7
201907241300,F_MN003,1346,5.2,4,10,526.7
201907241400,F_MN003,1346,4.8,4,10,595.0
201907241500,F_MN003,1346,4.8,4,10,572.7
201907241600,F_MN003,1346,3.8,4,10,572.7
201907241700,F_MN003,1346,4.4,4,10,543.7
201907241800,F_MN003,1346,4.1,4,10,587.1
201907241900,F_MN003,1346,4.1,4,10,562.0
201907242000,F_MN003,1346,4.8,4,10,559.8
201907242100,F_MN003,1346,5.5,4,10,484.8
201907242200,F_MN003,1346,5.6,4,10,479.6
201907242300,F_MN003,1346,7.9,4,10,479.8
201907250000,F_MN003,1346,8.1,4,10,477.5
201907250100,F_MN003,1346,6.6,4,10,469.6
201907250200,F_MN003,1346,7.0,4,10,398.7
201907250300,F_MN003,1346,8.6,4,10,443.6
201907250400,F_MN003,1346,8.7,4,10,455.2
201907250500,F_MN003,1346,6.3,4,10,501.9
201907250600,F_MN003,1346,5.4,4,10,413.4
201907250700,F_MN003,1346,6.2,4,10,455.4
201907250800,F_MN003,1346,5.2,4,10,413.4
201907250900,F_MN003,1346,4.2,4,10,413.4
201907251000,F_MN003,1346,4.7,4,10,369.6
201907251100,F_MN003,1346,5.1,4,10,292.2
201907251200,F_MN003,1346,4.2,4,10,323.8
201907251300,F_MN003,1346,4.1,4,10,337.9
201907251400,F_MN003,1346,3.8,4,10,407.8
201907251500,F_MN003,1346,4.4,4,10,369.5
201907251600,F_MN003,1346,3.0,4,10,363.5
201907251700,F_MN003,1346,2.4,4,10,324.0
201907251800,F_MN003,1346,2.9,4,10,347.1
201907251900,F_MN003,1346,5.4,4,10,305.1
201907252000,F_MN003,1346,6.7,4,10,300.6
201907252100,F_MN003,1346,8.3,4,10,357.0
201907252200,F_MN003,1346,7.1,4,10,373.4
201907252300,F_MN003,1346,6.4,4,10,355.2
201907260000,F_MN003,1346,4.8,4,10,352.5
201907260100,F_MN003,1346,3.4,4,10,338.4
201907260200,F_MN003,1346,4.1,4,10,296.2
201907260300,F_MN003,1346,2.9,4,10,259.6
201907260400,F_MN003,1346,3.3,4,10,254.0
201907260500,F_MN003,1346,4.2,4,10,294.2
201907260600,F_MN003,1346,6.2,4,10,331.5
201907260700,F_MN003,1346,5.9,4,10,366.3
201907260800,F_MN003,1346,4.8,4,10,379.5
201907260900,F_MN003,1346,4.6,4,10,407.6
201907261000,F_MN003,1346,4.9,4,10,426.9
201907261100,F_MN003,1346,5.1,4,10,491.9
201907261200,F_MN003,1346,4.3,4,10,492.8
201907261300,F_MN003,1346,3.8,4,10,554.6
201907261400,F_MN003,1346,4.0,4,10,541.5
201907261500,F_MN003,1346,4.0,4,10,561.9
201907261600,F_MN003,1346,4.3,4,10,597.2
201907261700,F_MN003,1346,5.5,4,10,538.0
201907261800,F_MN003,1346,4.5,4,10,433.5
201907261900,F_MN003,1346,4.5,4,10,466.7
201907262000,F_MN003,1346,7.0,4,10,532.9
201907262100,F_MN003,1346,11.6,4,10,644.3
201907262200,F_MN003,1346,11.3,4,10,747.9
201907262300,F_MN003,1346,5.6,4,10,754.8
201907270000,F_MN003,1346,5.5,4,10,739.2
201907270100,F_MN003,1346,4.4,4,10,677.4
201907270200,F_MN003,1346,6.4,4,10,714.9
201907270300,F_MN003,1346,11.1,4,10,890.3
201907270400,F_MN003,1346,10.8,4,10,1047.9
201907270500,F_MN003,1346,9.0,4,10,1125.5
201907270600,F_MN003,1346,9.4,4,10,1206.9
201907270700,F_MN003,1346,9.1,4,10,1178.0
201907270800,F_MN003,1346,6.4,4,10,1172.1
201907270900,F_MN003,1346,6.1,4,10,1013.3
201907271000,F_MN003,1346,4.3,4,10,949.0
201907271100,F_MN003,1346,4.1,4,10,877.1
201907271200,F_MN003,1346,2.8,4,10,924.4
201907271300,F_MN003,1346,2.0,4,10,924.4
201907271400,F_MN003,1346,2.9,4,10,872.9
201907271500,F_MN003,1346,2.6,4,10,677.1
201907271600,F_MN003,1346,4.4,4,10,484.2
201907271700,F_MN003,1346,9.2,4,10,448.0
201907271800,F_MN003,1346,6.7,4,10,377.0
201907271900,F_MN003,1346,3.5,4,10,422.8
201907272000,F_MN003,1346,1.9,4,10,327.0
201907272100,F_MN003,1346,3.0,4,10,338.4
201907272200,F_MN003,1346,3.3,4,10,263.2
201907272300,F_MN003,1346,1.9,4,10,365.0
201907280000,F_MN003,1346,2.6,4,10,293.7
201907280100,F_MN003,1346,2.7,4,10,331.7
201907280200,F_MN003,1346,3.5,4,10,381.8
201907280300,F_MN003,1346,4.1,4,10,381.8
201907280400,F_MN003,1346,5.1,4,10,416.0
201907280500,F_MN003,1346,5.1,4,10,379.8
201907280600,F_MN003,1346,5.4,4,10,369.3
201907280700,F_MN003,1346,5.6,4,10,284.5
201907280800,F_MN003,1346,5.9,4,10,305.7
201907280900,F_MN003,1346,6.9,4,10,329.2
201907281000,F_MN003,1346,6.7,4,10,405.2
201907281100,F_MN003,1346,6.4,4,10,345.6
201907281200,F_MN003,1346,5.9,4,10,388.3
201907281300,F_MN003,1346,7.5,4,10,415.6
201907281400,F_MN003,1346,8.0,4,10,391.4
201907281500,F_MN003,1346,8.1,4,10,393.4
201907281600,F_MN003,1346,9.2,4,10,432.4
201907281700,F_MN003,1346,9.1,4,10,454.1
201907281800,F_MN003,1346,9.2,4,10,585.1
201907281900,F_MN003,1346,9.5,4,10,780.9
201907282000,F_MN003,1346,9.1,4,10,895.3
201907282100,F_MN003,1346,7.3,4,10,860.0
201907282200,F_MN003,1346,8.6,4,10,863.6
201907282300,F_MN003,1346,7.3,4,10,917.9
201907290000,F_MN003,1346,5.6,4,10,875.1
201907290100,F_MN003,1346,6.0,4,10,842.2
201907290200,F_MN003,1346,6.5,4,10,809.4
201907290300,F_MN003,1346,7.2,4,10,807.5
201907290400,F_MN003,1346,6.3,4,10,741.6
201907290500,F_MN003,1346,5.7,4,10,764.2
201907290600,F_MN003,1346,5.5,4,10,633.2
201907290700,F_MN003,1346,5.4,4,10,482.7
201907290800,F_MN003,1346,5.3,4,10,373.1
201907290900,F_MN003,1346,6.1,4,10,442.2
201907291000,F_MN003,1346,5.5,4,10,362.6
201907291100,F_MN003,1346,3.7,4,10,266.2
201907291200,F_MN003,1346,2.7,4,10,266.2
201907291300,F_MN003,1346,2.2,4,10,233.9
201907291400,F_MN003,1346,2.7,4,10,281.8
201907291500,F_MN003,1346,3.0,4,10,292.9
201907291600,F_MN003,1346,3.1,4,10,316.7
201907291700,F_MN003,1346,2.8,4,10,267.2
201907291800,F_MN003,1346,1.8,4,10,277.1
201907291900,F_MN003,1346,2.0,4,10,231.8
201907292000,F_MN003,1346,2.2,4,10,286.2
201907292100,F_MN003,1346,2.2,4,10,200.7
201907292200,F_MN003,1346,1.3,4,10,200.7
201907292300,F_MN003,1346,1.8,4,10,200.7
201907300000,F_MN003,1346,1.9,4,10,222.9
201907300100,F_MN003,1346,2.2,4,10,222.9
201907300200,F_MN003,1346,3.0,4,10,174.9
201907300300,F_MN003,1346,3.4,4,10,228.5
201907300400,F_MN003,1346,2.4,4,10,197.3
201907300500,F_MN003,1346,2.2,4,10,197.3
201907300600,F_MN003,1346,3.0,4,10,221.0
201907300700,F_MN003,1346,3.4,4,10,251.1
201907300800,F_MN003,1346,3.6,4,10,170.6
201907300900,F_MN003,1346,2.5,4,10,183.4
201907301000,F_MN003,1346,2.7,4,10,265.1
201907301100,F_MN003,1346,2.7,4,10,265.1
201907301200,F_MN003,1346,3.9,4,10,242.9
201907301300,F_MN003,1346,4.6,4,10,242.9
201907301400,F_MN003,1346,4.5,4,10,289.7
201907301500,F_MN003,1346,5.3,4,10,280.5
201907301600,F_MN003,1346,6.2,4,10,280.5
201907301700,F_MN003,1346,7.2,4,10,374.3
201907301800,F_MN003,1346,6.7,4,10,431.2
201907301900,F_MN003,1346,4.4,4,10,423.9
201907302000,F_MN003,1346,6.7,4,10,423.9
201907302100,F_MN003,1346,4.9,4,10,438.7
201907302200,F_MN003,1346,6.4,4,10,356.9
201907302300,F_MN003,1346,5.3,4,10,406.2
201907310000,F_MN003,1346,6.0,4,10,475.3
201907310100,F_MN003,1346,6.7,4,10,552.6
201907310200,F_MN003,1346,5.9,4,10,505.8
201907310300,F_MN003,1346,4.1,4,10,450.3
201907310400,F_MN003,1346,3.0,4,10,484.6
201907310500,F_MN003,1346,2.9,4,10,390.8
201907310600,F_MN003,1346,2.7,4,10,300.4
201907310700,F_MN003,1346,3.0,4,10,277.5
201907310800,F_MN003,1346,3.2,4,10,281.4
201907310900,F_MN003,1346,2.0,4,10,233.8
201907311000,F_MN003,1346,3.5,4,10,310.1
201907311100,F_MN003,1346,3.7,4,10,300.9
201907311200,F_MN003,1346,3.8,4,10,244.9
201907311300,F_MN003,1346,3.8,4,10,167.6
201907311400,F_MN003,1346,4.0,4,10,167.6
201907311500,F_MN003,1346,4.3,4,10,167.6
201907311600,F_MN003,1346,4.6,4,10,133.3
201907311700,F_MN003,1346,5.5,4,10,160.2
201907311800,F_MN003,1346,5.3,4,10,224.7
201907311900,F_MN003,1346,5.6,4,10,238.5
201907312000,F_MN003,1346,4.9,4,10,234.7
201907312100,F_MN003,1346,5.0,4,10,257.6
201907312200,F_MN003,1346,4.0,4,10,221.8
201907312300,F_MN003,1346,3.7,4,10,181.7
201908010000,F_MN003,1346,2.0,4,10,168.6
201908010100,F_MN003,1346,2.0,4,10,208.0
201908010200,F_MN003,1346,3.3,4,10,208.0
201908010300,F_MN003,1346,3.7,4,10,236.6
201908010400,F_MN003,1346,3.7,4,10,238.9
201908010500,F_MN003,1346,3.6,4,10,212.1
201908010600,F_MN003,1346,2.4,4,10,205.4
201908010700,F_MN003,1346,1.9,4,10,233.1
201908010800,F_MN003,1346,2.5,4,10,257.1
201908010900,F_MN003,1346,3.0,4,10,255.8
201908011000,F_MN003,1346,3.5,4,10,240.5
201908011100,F_MN003,1346,2.6,4,10,240.5
201908011200,F_MN003,1346,3.2,4,10,240.5
201908011300,F_MN003,1346,3.3,4,10,201.1
201908011400,F_MN003,1346,3.5,4,10,218.6
201908011500,F_MN003,1346,3.6,4,10,255.5
201908011600,F_MN003,1346,3.0,4,10,253.2
201908011700,F_MN003,1346,3.3,4,10,267.6
201908011800,F_MN003,1346,3.3,4,10,209.8
201908011900,F_MN003,1346,2.3,4,10,168.2
201908012000,F_MN003,1346,2.2,4,10,144.2
201908012100,F_MN003,1346,2.8,4,10,122.5
201908012200,F_MN003,1346,4.3,4,10,154.7
201908012300,F_MN003,1346,5.0,4,10,170.0
201908020000,F_MN003,1346,7.7,4,10,267.1
201908020100,F_MN003,1346,7.7,4,10,336.4
201908020200,F_MN003,1346,6.8,4,10,324.3
201908020300,F_MN003,1346,6.2,4,10,275.2
201908020400,F_MN003,1346,3.2,4,10,275.2
201908020500,F_MN003,1346,2.5,4,10,293.7
201908020600,F_MN003,1346,1.9,4,10,299.4
201908020700,F_MN003,1346,2.7,4,10,299.4
201908020800,F_MN003,1346,1.9,4,10,299.4
201908020900,F_MN003,1346,1.7,4,10,299.4
201908021000,F_MN003,1346,2.5,4,10,242.1
201908021100,F_MN003,1346,3.0,4,10,235.8
201908021200,F_MN003,1346,2.9,4,10,138.6
201908021300,F_MN003,1346,4.7,4,10,167.8
201908021400,F_MN003,1346,3.8,4,10,210.2
201908021500,F_MN003,1346,4.6,4,10,193.8
201908021600,F_MN003,1346,3.0,4,10,193.8
201908021700,F_MN003,1346,4.0,4,10,164.3
201908021800,F_MN003,1346,4.3,4,10,158.5
201908021900,F_MN003,1346,3.9,4,10,210.1
201908022000,F_MN003,1346,5.0,4,10,258.6
201908022100,F_MN003,1346,5.7,4,10,341.9
201908022200,F_MN003,1346,5.3,4,10,341.9
201908022300,F_MN003,1346,6.5,4,10,400.6
201908030000,F_MN003,1346,7.3,4,10,506.5
201908030100,F_MN003,1346,6.7,4,10,427.3
201908030200,F_MN003,1346,6.4,4,10,381.4
201908030300,F_MN003,1346,5.5,4,10,458.2
201908030400,F_MN003,1346,5.4,4,10,483.8
201908030500,F_MN003,1346,5.5,4,10,518.9
201908030600,F_MN003,1346,5.1,4,10,531.7
201908030700,F_MN003,1346,4.7,4,10,480.1
201908030800,F_MN003,1346,5.2,4,10,495.1
201908030900,F_MN003,1346,5.9,4,10,411.8
201908031000,F_MN003,1346,6.0,4,10,480.2
201908031100,F_MN003,1346,5.7,4,10,423.9
201908031200,F_MN003,1346,5.2,4,10,327.6
201908031300,F_MN003,1346,4.2,4,10,308.4
201908031400,F_MN003,1346,4.1,4,10,336.9
201908031500,F_MN003,1346,3.6,4,10,282.9
201908031600,F_MN003,1346,3.2,4,10,328.5
201908031700,F_MN003,1346,3.2,4,10,290.2
201908031800,F_MN003,1346,3.2,4,10,277.4
201908031900,F_MN003,1346,3.9,4,10,277.4
201908032000,F_MN003,1346,3.2,4,10,222.3
201908032100,F_MN003,1346,2.9,4,10,222.3
201908032200,F_MN003,1346,5.0,4,10,217.6
201908032300,F_MN003,1346,4.3,4,10,273.2
201908040000,F_MN003,1346,4.9,4,10,263.6
201908040100,F_MN003,1346,4.8,4,10,263.6
201908040200,F_MN003,1346,3.5,4,10,233.0
201908040300,F_MN003,1346,2.8,4,10,237.8
201908040400,F_MN003,1346,2.7,4,10,166.6
201908040500,F_MN003,1346,2.3,4,10,189.6
201908040600,F_MN003,1346,2.2,4,10,246.7
201908040700,F_MN003,1346,1.1,4,10,278.8
201908040800,F_MN003,1346,0.8,4,10,270.4
201908040900,F_MN003,1346,1.1,4,10,270.4
201908041000,F_MN003,1346,1.8,4,10,206.8
201908041100,F_MN003,1346,2.2,4,10,160.2
201908041200,F_MN003,1346,2.2,4,10,160.2
201908041300,F_MN003,1346,2.2,4,10,162.0
201908041400,F_MN003,1346,1.9,4,10,171.6
201908041500,F_MN003,1346,2.3,4,10,144.1
201908041600,F_MN003,1346,2.8,4,10,183.4
201908041700,F_MN003,1346,3.3,4,10,160.4
201908041800,F_MN003,1346,2.9,4,10,103.2
201908041900,F_MN003,1346,2.4,4,10,71.1
201908042000,F_MN003,1346,2.6,4,10,73.2
201908042100,F_MN003,1346,2.9,4,10,73.2
201908042200,F_MN003,1346,5.2,4,10,185.2
201908042300,F_MN003,1346,6.6,4,10,173.6
201908050000,F_MN003,1346,6.7,4,10,218.7
201908050100,F_MN003,1346,5.3,4,10,223.8
201908050200,F_MN003,1346,6.5,4,10,285.2
201908050300,F_MN003,1346,7.4,4,10,335.6
201908050400,F_MN003,1346,6.6,4,10,296.3
201908050500,F_MN003,1346,3.9,4,10,312.0
201908050600,F_MN003,1346,5.2,4,10,347.7
201908050700,F_MN003,1346,6.9,4,10,347.7
201908050800,F_MN003,1346,7.7,4,10,358.9
201908050900,F_MN003,1346,8.0,4,10,395.1
201908051000,F_MN003,1346,6.1,4,10,322.0
201908051100,F_MN003,1346,6.7,4,10,335.6
201908051200,F_MN003,1346,9.2,4,10,293.3
201908051300,F_MN003,1346,8.8,4,10,339.4
201908051400,F_MN003,1346,9.6,4,10,425.4
201908051500,F_MN003,1346,9.8,4,10,518.2
201908061200,F_MN003,1346,4.5,4,10,556.7
201908061300,F_MN003,1346,5.1,4,10,555.2
201908061400,F_MN003,1346,5.2,4,10,627.4
201908061500,F_MN003,1346,5.5,4,10,645.2
201908061600,F_MN003,1346,6.9,4,10,663.1
201908061700,F_MN003,1346,8.0,4,10,670.7
201908061800,F_MN003,1346,9.2,4,10,711.9
201908061900,F_MN003,1346,10.0,4,10,846.1
201908062000,F_MN003,1346,10.2,4,10,888.2
201908062100,F_MN003,1346,11.5,4,10,974.7
201908062200,F_MN003,1346,12.1,4,10,1013.4
201908062300,F_MN003,1346,11.5,4,10,1026.7
201908070000,F_MN003,1346,11.9,4,10,1137.0
201908070100,F_MN003,1346,10.5,4,10,1259.5
201908070200,F_MN003,1346,9.7,4,10,1233.6
201908070300,F_MN003,1346,10.5,4,10,1371.7
201908070400,F_MN003,1346,12.1,4,10,1486.6
201908070500,F_MN003,1346,11.3,4,10,1638.5
201908070600,F_MN003,1346,11.0,4,10,1669.1
201908070700,F_MN003,1346,10.7,4,10,1660.9
201908070800,F_MN003,1346,13.9,4,10,1811.9
201908070900,F_MN003,1346,11.9,4,10,1868.3
201908071000,F_MN003,1346,14.3,4,10,1865.8
201908071100,F_MN003,1346,14.3,4,10,1905.0
201908071200,F_MN003,1346,12.3,4,10,1949.1
201908071300,F_MN003,1346,10.6,4,10,2008.2
201908071400,F_MN003,1346,10.6,4,10,2068.7
201908071500,F_MN003,1346,10.7,4,10,2105.0
201908071600,F_MN003,1346,10.5,4,10,2072.2
201908071700,F_MN003,1346,9.5,4,10,1982.6
201908071800,F_MN003,1346,8.8,4,10,1951.2
201908071900,F_MN003,1346,8.1,4,10,1910.3
201908072000,F_MN003,1346,8.6,4,10,1769.0
201908072100,F_MN003,1346,8.2,4,10,1612.8
201908072200,F_MN003,1346,5.9,4,10,1438.4
201908072300,F_MN003,1346,6.2,4,10,1271.5
201908080000,F_MN003,1346,5.7,4,10,1078.6
201908080100,F_MN003,1346,6.4,4,10,882.8
201908080200,F_MN003,1346,7.1,4,10,830.9
201908080300,F_MN003,1346,7.3,4,10,676.4
201908080400,F_MN003,1346,5.9,4,10,578.6
201908080500,F_MN003,1346,5.5,4,10,516.7
201908080600,F_MN003,1346,4.8,4,10,473.8
201908080700,F_MN003,1346,3.6,4,10,444.5
201908080800,F_MN003,1346,3.9,4,10,423.6
201908080900,F_MN003,1346,3.0,4,10,384.0
201908081000,F_MN003,1346,2.3,4,10,367.3
201908081100,F_MN003,1346,1.7,4,10,370.9
201908081200,F_MN003,1346,2.1,4,10,411.0
201908081300,F_MN003,1346,2.5,4,10,411.0
201908081400,F_MN003,1346,2.9,4,10,348.2
201908081500,F_MN003,1346,3.4,4,10,389.0
201908081600,F_MN003,1346,3.8,4,10,373.6
201908081700,F_MN003,1346,2.9,4,10,329.7
201908081800,F_MN003,1346,2.1,4,10,293.4
201908081900,F_MN003,1346,2.4,4,10,215.2
201908082000,F_MN003,1346,4.8,4,10,195.7
201908082100,F_MN003,1346,5.5,4,10,249.2
201908082200,F_MN003,1346,6.2,4,10,264.0
201908082300,F_MN003,1346,6.0,4,10,304.7
201908090000,F_MN003,1346,6.1,4,10,330.6
201908090100,F_MN003,1346,6.6,4,10,351.0
201908090200,F_MN003,1346,8.3,4,10,424.5
201908090300,F_MN003,1346,9.5,4,10,447.0
201908090400,F_MN003,1346,10.9,4,10,611.6
201908090500,F_MN003,1346,10.5,4,10,799.5
201908090600,F_MN003,1346,9.7,4,10,995.3
201908090700,F_MN003,1346,8.7,4,10,1018.9
201908090800,F_MN003,1346,8.7,4,10,1072.6
201908090900,F_MN003,1346,10.1,4,10,1195.4
201908091000,F_MN003,1346,10.2,4,10,1299.8
201908091100,F_MN003,1346,8.5,4,10,1285.2
201908091200,F_MN003,1346,9.6,4,10,1398.5
201908091300,F_MN003,1346,9.8,4,10,1492.4
201908091400,F_MN003,1346,8.9,4,10,1511.3
201908091500,F_MN003,1346,7.7,4,10,1454.0
201908091600,F_MN003,1346,7.6,4,10,1289.4
201908091700,F_MN003,1346,7.6,4,10,1134.2
201908091800,F_MN003,1346,6.4,4,10,999.4
201908091900,F_MN003,1346,9.9,4,10,1104.3
201908092000,F_MN003,1346,11.4,4,10,1187.0
201908092100,F_MN003,1346,11.1,4,10,1206.6
201908092200,F_MN003,1346,9.8,4,10,1206.8
201908092300,F_MN003,1346,11.5,4,10,1295.7
201908100000,F_MN003,1346,10.9,4,10,1312.3
201908100100,F_MN003,1346,10.6,4,10,1384.0
201908100200,F_MN003,1346,8.6,4,10,1319.3
201908100300,F_MN003,1346,8.9,4,10,1390.3
201908100400,F_MN003,1346,9.2,4,10,1519.9
201908100500,F_MN003,1346,10.7,4,10,1658.0
201908100600,F_MN003,1346,12.6,4,10,1792.8
201908100700,F_MN003,1346,13.7,4,10,1786.5
201908100800,F_MN003,1346,13.1,4,10,1818.2
201908100900,F_MN003,1346,13.4,4,10,1816.0
201908101000,F_MN003,1346,11.2,4,10,1844.4
201908101100,F_MN003,1346,10.2,4,10,1814.0
201908101200,F_MN003,1346,7.9,4,10,1708.5
201908101300,F_MN003,1346,7.0,4,10,1544.3
201908101400,F_MN003,1346,8.0,4,10,1488.7
201908101500,F_MN003,1346,9.0,4,10,1438.4
201908101600,F_MN003,1346,9.8,4,10,1403.3
201908101700,F_MN003,1346,8.2,4,10,1293.7
201908101800,F_MN003,1346,8.1,4,10,1112.7
201908101900,F_MN003,1346,8.3,4,10,1048.5
201908102000,F_MN003,1346,8.4,4,10,903.2
201908102100,F_MN003,1346,9.6,4,10,851.8
201908102200,F_MN003,1346,9.7,4,10,807.0
201908102300,F_MN003,1346,8.7,4,10,794.7
201908110000,F_MN003,1346,9.1,4,10,809.3
201908110100,F_MN003,1346,8.4,4,10,807.6
201908110200,F_MN003,1346,7.8,4,10,864.7
201908110300,F_MN003,1346,6.9,4,10,910.6
201908110400,F_MN003,1346,5.5,4,10,816.1
201908110500,F_MN003,1346,4.6,4,10,806.0
201908110600,F_MN003,1346,3.9,4,10,802.7
201908110700,F_MN003,1346,2.5,4,10,744.7
201908110800,F_MN003,1346,2.3,4,10,731.5
201908110900,F_MN003,1346,3.5,4,10,636.4
201908111000,F_MN003,1346,3.4,4,10,533.5
201908111100,F_MN003,1346,3.5,4,10,447.1
201908111200,F_MN003,1346,4.7,4,10,430.9
201908111300,F_MN003,1346,4.5,4,10,410.8
201908111400,F_MN003,1346,4.9,4,10,444.5
201908111500,F_MN003,1346,5.8,4,10,426.7
201908111600,F_MN003,1346,6.6,4,10,426.7
201908111700,F_MN003,1346,9.7,4,10,493.6
201908111800,F_MN003,1346,5.8,4,10,509.1
201908111900,F_MN003,1346,10.9,4,10,704.9
201908112000,F_MN003,1346,6.5,4,10,763.8
201908112100,F_MN003,1346,7.4,4,10,829.9
201908112200,F_MN003,1346,6.7,4,10,827.6
201908112300,F_MN003,1346,5.7,4,10,889.8
201908120000,F_MN003,1346,5.2,4,10,842.1
201908120100,F_MN003,1346,3.6,4,10,842.1
201908120200,F_MN003,1346,5.1,4,10,822.5
201908120300,F_MN003,1346,3.5,4,10,729.9
201908120400,F_MN003,1346,3.3,4,10,766.6
201908120500,F_MN003,1346,2.8,4,10,648.2
201908120600,F_MN003,1346,1.6,4,10,621.2
201908120700,F_MN003,1346,1.9,4,10,443.8
201908120800,F_MN003,1346,1.9,4,10,361.0
201908120900,F_MN003,1346,3.6,4,10,247.8
201908121000,F_MN003,1346,4.8,4,10,274.3
201908121100,F_MN003,1346,3.5,4,10,193.9
201908121200,F_MN003,1346,4.1,4,10,184.0
201908121300,F_MN003,1346,4.2,4,10,184.0
201908121400,F_MN003,1346,4.4,4,10,129.2
201908121500,F_MN003,1346,5.3,4,10,162.9
201908121600,F_MN003,1346,7.2,4,10,256.4
201908121700,F_MN003,1346,8.9,4,10,263.2
201908121800,F_MN003,1346,8.9,4,10,363.9
201908121900,F_MN003,1346,10.4,4,10,432.5
201908122000,F_MN003,1346,11.9,4,10,628.3
201908122100,F_MN003,1346,10.9,4,10,784.3
201908122200,F_MN003,1346,10.0,4,10,914.0
201908122300,F_MN003,1346,9.3,4,10,1072.9
201908130000,F_MN003,1346,9.3,4,10,1127.4
201908130100,F_MN003,1346,8.8,4,10,1211.4
201908130200,F_MN003,1346,9.2,4,10,1329.3
201908130300,F_MN003,1346,9.1,4,10,1367.2
201908130400,F_MN003,1346,9.1,4,10,1347.2
201908130500,F_MN003,1346,10.0,4,10,1499.5
201908130600,F_MN003,1346,9.2,4,10,1450.7
201908130700,F_MN003,1346,8.9,4,10,1387.5
201908130800,F_MN003,1346,6.5,4,10,1233.1
201908130900,F_MN003,1346,4.8,4,10,1127.3
201908131000,F_MN003,1346,4.1,4,10,971.2
201908131100,F_MN003,1346,4.3,4,10,842.7
201908131200,F_MN003,1346,4.2,4,10,756.9
201908131300,F_MN003,1346,2.8,4,10,672.9
201908131400,F_MN003,1346,2.9,4,10,581.6
201908131500,F_MN003,1346,3.3,4,10,520.4
201908131600,F_MN003,1346,3.9,4,10,410.1
201908131700,F_MN003,1346,4.0,4,10,258.5
201908131800,F_MN003,1346,2.8,4,10,206.7
201908131900,F_MN003,1346,3.5,4,10,182.7
201908132000,F_MN003,1346,4.2,4,10,199.7
201908132100,F_MN003,1346,5.2,4,10,149.4
201908132200,F_MN003,1346,4.7,4,10,149.4
201908132300,F_MN003,1346,3.7,4,10,135.8
201908140000,F_MN003,1346,3.3,4,10,166.9
201908140100,F_MN003,1346,3.2,4,10,166.9
201908140200,F_MN003,1346,2.5,4,10,123.9
201908140300,F_MN003,1346,1.6,4,10,118.1
201908140400,F_MN003,1346,1.7,4,10,219.1
201908140500,F_MN003,1346,2.5,4,10,235.3
201908140600,F_MN003,1346,3.3,4,10,235.3
201908140700,F_MN003,1346,3.1,4,10,235.3
201908140800,F_MN003,1346,2.9,4,10,180.8
201908140900,F_MN003,1346,2.3,4,10,203.4
201908141000,F_MN003,1346,2.1,4,10,203.4
201908141100,F_MN003,1346,2.1,4,10,276.9
201908141200,F_MN003,1346,2.0,4,10,268.2
201908141300,F_MN003,1346,2.7,4,10,282.1
201908141400,F_MN003,1346,2.6,4,10,334.4
201908141500,F_MN003,1346,3.0,4,10,343.5
201908141600,F_MN003,1346,2.1,4,10,242.5
201908141700,F_MN003,1346,2.1,4,10,218.9
201908141800,F_MN003,1346,1.3,4,10,218.9
201908141900,F_MN003,1346,0.8,4,10,218.9
201908142000,F_MN003,1346,2.8,4,10,219.7
201908142100,F_MN003,1346,4.9,4,10,240.6
201908142200,F_MN003,1346,7.0,4,10,250.9
201908142300,F_MN003,1346,7.6,4,10,183.4
201908150000,F_MN003,1346,8.3,4,10,228.7
201908150100,F_MN003,1346,8.6,4,10,317.7
201908150200,F_MN003,1346,9.6,4,10,398.1
